fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem
NAO_INFORMADO,Feminino,2021,Escola Pública,7.131,9.0,7.4,7.5,7.1,6.5,7.7,,7.333,5.0,-2.0,2022,,,,,,,,,,RA-534,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.953,9.0,9.2,7.5,5.1,4.7,5.5,,6.917,5.0,-1.0,2022,,,,,,,,,,RA-535,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.106,9.5,8.9,5.6,6.0,6.3,5.7,,7.75,5.0,-1.0,2022,,,,,,,,,,RA-536,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.641,9.5,9.0,4.4,4.8,2.5,7.0,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-537,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.309,8.5,7.5,5.6,6.8,4.5,9.0,,5.583,5.0,-2.0,2022,,,,,,,,,,RA-538,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.665,8.5,9.3,6.9,7.5,6.8,8.2,,8.417,5.0,-1.0,2022,,,,,,,,,,RA-539,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.303,8.5,9.5,5.6,7.0,6.8,7.2,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-540,1
NAO_INFORMADO,Masculino,2022,Escola Pública,5.427,10.0,7.8,6.9,2.5,0.0,5.0,,5.0,2.5,-3.0,2022,,,,,,,,,,RA-541,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.221,8.0,9.8,6.3,6.5,5.3,7.7,,7.417,5.0,-1.0,2022,,,,,,,,,,RA-542,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.05,8.5,9.8,4.4,6.5,5.0,8.0,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-543,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.307,9.5,9.7,5.6,3.3,1.0,5.5,,6.0,5.0,-1.0,2022,,,,,,,,,,RA-544,1
NAO_INFORMADO,Masculino,2018,Escola Pública,6.723,9.5,6.6,7.5,5.5,4.3,6.7,,7.5,5.0,-2.0,2022,,,,,,,,,,RA-545,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.77,9.0,7.9,5.0,5.6,3.3,7.8,,7.917,5.0,-1.0,2022,,,,,,,,,,RA-546,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.745,9.5,9.7,5.0,7.6,7.3,7.8,,8.833,5.0,-1.0,2022,,,,,,,,,,RA-547,1
NAO_INFORMADO,Masculino,2019,Escola Pública,7.292,8.0,9.1,6.9,7.2,5.7,8.7,,7.583,5.0,-2.0,2022,,,,,,,,,,RA-548,1
NAO_INFORMADO,Masculino,2021,Escola Pública,6.301,10.0,7.9,6.9,4.2,2.2,6.2,,6.167,5.0,-1.0,2022,,,,,,,,,,RA-549,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.026,9.0,9.0,6.9,1.9,2.0,1.8,,6.25,5.0,-2.0,2022,,,,,,,,,,RA-550,1
NAO_INFORMADO,Feminino,2018,Escola Pública,6.853,8.5,7.3,6.9,6.6,5.0,8.2,,7.333,5.0,-2.0,2022,,,,,,,,,,RA-551,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.625,9.5,8.8,5.0,5.5,6.0,5.0,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-552,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.39,9.5,6.9,6.9,3.3,1.0,5.7,,8.167,5.0,-1.0,2022,,,,,,,,,,RA-553,1
NAO_INFORMADO,Masculino,2017,Escola Pública,5.588,7.9,6.0,6.9,4.0,1.7,6.3,,5.75,5.0,-2.0,2022,,,,,,,,,,RA-554,1
NAO_INFORMADO,Masculino,2019,Escola Pública,5.949,9.5,8.1,5.0,4.4,1.8,7.0,,5.167,5.0,-2.0,2022,,,,,,,,,,RA-555,1
NAO_INFORMADO,Feminino,2018,Escola Pública,7.181,9.0,8.8,5.0,6.4,4.8,8.0,,8.25,5.0,-1.0,2022,,,,,,,,,,RA-556,1
NAO_INFORMADO,Masculino,2019,Escola Pública,8.334,10.0,8.4,7.5,9.4,10.0,8.8,,9.333,5.0,-1.0,2022,,,,,,,,,,RA-557,1
NAO_INFORMADO,Masculino,2022,Escola Pública,5.539,9.0,8.5,5.0,4.3,0.5,8.0,,4.5,2.5,-3.0,2022,,,,,,,,,,RA-558,1
NAO_INFORMADO,Masculino,2021,Escola Pública,7.634,9.5,9.2,7.5,7.1,7.2,7.0,,8.083,5.0,-1.0,2022,,,,,,,,,,RA-559,1
NAO_INFORMADO,Masculino,2020,Escola Pública,4.949,6.9,7.2,5.0,3.8,3.2,4.3,,3.75,5.0,-1.0,2022,,,,,,,,,,RA-560,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.856,9.0,9.0,7.5,7.4,9.5,5.3,,8.833,5.0,-1.0,2022,,,,,,,,,,RA-561,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.855,8.0,9.0,7.5,8.0,8.3,7.7,,8.75,5.0,-1.0,2022,,,,,,,,,,RA-562,1
NAO_INFORMADO,Feminino,2020,Escola Pública,8.22,10.0,9.2,7.5,8.5,9.0,8.0,,8.833,5.0,-1.0,2022,,,,,,,,,,RA-563,1
NAO_INFORMADO,Masculino,2019,Escola Pública,4.972,9.5,3.8,5.0,2.3,2.5,2.0,,6.833,5.0,-2.0,2022,,,,,,,,,,RA-564,1
NAO_INFORMADO,Masculino,2022,Escola Pública,5.233,9.0,4.1,7.5,2.9,4.0,1.8,,5.917,5.0,-2.0,2022,,,,,,,,,,RA-565,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.729,9.5,8.4,7.5,8.5,9.5,7.5,,7.917,5.0,-2.0,2022,,,,,,,,,,RA-566,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.281,9.5,6.0,7.5,4.8,4.3,5.2,,6.833,5.0,-1.0,2022,,,,,,,,,,RA-567,1
NAO_INFORMADO,Masculino,2018,Escola Pública,7.306,8.0,8.6,6.9,8.3,8.0,8.5,,7.944,2.5,-3.0,2022,,,,,,,,,,RA-568,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.074,9.5,8.7,5.0,6.8,6.3,7.3,,7.333,5.0,-2.0,2022,,,,,,,,,,RA-569,1
NAO_INFORMADO,Feminino,2019,Escola Pública,5.722,9.0,7.0,7.5,1.3,0.7,2.0,,6.778,5.0,-1.0,2022,,,,,,,,,,RA-570,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.589,8.5,8.8,7.5,3.7,3.3,4.0,,6.944,5.0,-1.0,2022,,,,,,,,,,RA-571,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.48,8.5,8.0,7.5,6.8,4.5,9.0,,6.833,10.0,0.0,2022,,,,,,,,,,RA-572,0
NAO_INFORMADO,Masculino,2020,Escola Pública,8.261,9.5,9.9,7.5,8.2,8.3,8.0,,8.944,5.0,-1.0,2022,,,,,,,,,,RA-573,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.86,9.5,7.2,5.0,7.5,5.5,9.5,,6.944,5.0,-1.0,2022,,,,,,,,,,RA-574,1
NAO_INFORMADO,Masculino,2019,Escola Pública,5.889,8.0,6.1,7.5,2.8,2.7,3.0,,7.0,5.0,-2.0,2022,,,,,,,,,,RA-575,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.59,9.5,9.1,7.5,7.8,7.5,8.0,,7.111,5.0,-1.0,2022,,,,,,,,,,RA-576,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.862,9.5,9.3,7.5,9.0,8.3,9.7,,7.111,5.0,-1.0,2022,,,,,,,,,,RA-577,1
NAO_INFORMADO,Masculino,2019,Escola Pública,8.814,9.5,10.0,8.8,9.5,9.3,9.7,,9.611,5.0,-1.0,2022,,,,,,,,,,RA-578,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.067,8.5,5.8,7.5,3.8,0.0,7.5,,7.222,5.0,-1.0,2022,,,,,,,,,,RA-579,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.525,8.0,9.6,7.5,7.6,6.3,8.8,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-580,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.464,7.5,8.9,7.5,5.0,5.3,4.7,,5.889,5.0,-1.0,2022,,,,,,,,,,RA-581,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.064,10.0,9.0,7.5,4.9,4.3,5.5,,7.222,5.0,-1.0,2022,,,,,,,,,,RA-582,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.456,8.5,9.4,7.5,7.1,6.2,8.0,,7.333,5.0,-2.0,2022,,,,,,,,,,RA-583,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.714,8.0,8.5,7.5,4.6,4.5,4.7,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-584,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.398,8.5,9.1,7.5,5.0,3.7,6.3,,6.889,10.0,0.0,2022,,,,,,,,,,RA-585,0
NAO_INFORMADO,Feminino,2021,Rede Decisão,7.988,10.0,9.6,5.6,8.2,8.2,8.2,,8.778,5.0,-1.0,2022,,,,,,,,,,RA-586,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.632,9.5,9.3,7.5,3.8,1.0,6.5,,6.167,5.0,-1.0,2022,,,,,,,,,,RA-587,1
NAO_INFORMADO,Feminino,2021,Rede Decisão,8.622,9.5,10.0,5.6,9.3,9.3,9.2,,8.278,10.0,0.0,2022,,,,,,,,,,RA-588,0
NAO_INFORMADO,Feminino,2022,Escola Pública,7.744,9.5,9.4,7.5,5.8,3.0,8.5,,7.056,10.0,0.0,2022,,,,,,,,,,RA-589,0
NAO_INFORMADO,Feminino,2020,Escola Pública,7.435,8.5,8.6,7.5,7.4,5.7,9.2,,7.611,5.0,-1.0,2022,,,,,,,,,,RA-590,1
NAO_INFORMADO,Masculino,2021,Escola Pública,7.507,9.5,9.3,7.5,7.1,7.8,6.3,,7.389,5.0,-1.0,2022,,,,,,,,,,RA-591,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.381,8.0,8.5,5.6,8.4,7.2,9.7,,7.778,5.0,-1.0,2022,,,,,,,,,,RA-592,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.254,7.5,7.4,7.5,4.6,3.0,6.2,,6.278,5.0,-1.0,2022,,,,,,,,,,RA-593,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.392,8.0,9.4,7.5,7.8,6.0,9.5,,6.889,5.0,-1.0,2022,,,,,,,,,,RA-594,1
NAO_INFORMADO,Masculino,2018,Escola Pública,5.18,8.5,5.5,7.5,1.0,2.0,0.0,,6.0,5.0,-2.0,2022,,,,,,,,,,RA-595,1
NAO_INFORMADO,Feminino,2021,Escola Pública,8.971,9.5,10.0,7.5,9.3,8.8,9.8,,9.0,10.0,0.0,2022,,,,,,,,,,RA-596,0
NAO_INFORMADO,Masculino,2022,Escola Pública,8.265,9.0,10.0,7.5,8.0,6.5,9.5,,7.056,10.0,0.0,2022,,,,,,,,,,RA-597,0
NAO_INFORMADO,Feminino,2022,Escola Pública,6.35,9.5,7.2,7.5,3.7,4.7,2.7,,6.944,5.0,-1.0,2022,,,,,,,,,,RA-598,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.2,9.5,9.2,7.5,9.1,8.3,9.8,,8.556,5.0,-1.0,2022,,,,,,,,,,RA-599,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.011,8.5,8.4,7.5,3.9,2.8,5.0,,6.833,10.0,0.0,2022,,,,,,,,,,RA-600,0
NAO_INFORMADO,Masculino,2021,Escola Pública,7.713,9.0,9.7,7.5,5.7,5.3,6.0,,7.167,10.0,1.0,2022,,,,,,,,,,RA-601,0
NAO_INFORMADO,Masculino,2019,Escola Pública,8.041,10.0,9.7,7.5,8.6,8.3,8.8,,7.667,5.0,-1.0,2022,,,,,,,,,,RA-602,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.78,9.0,9.5,7.5,7.5,6.7,8.3,,8.0,5.0,-1.0,2022,,,,,,,,,,RA-603,1
NAO_INFORMADO,Feminino,2021,Escola Pública,8.018,9.0,9.0,7.5,8.8,8.0,9.7,,8.333,5.0,-1.0,2022,,,,,,,,,,RA-604,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.276,6.9,9.3,6.9,7.1,6.2,8.0,,7.556,5.0,-2.0,2022,,,,,,,,,,RA-605,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.127,9.5,9.0,7.5,1.8,2.0,1.5,,6.111,5.0,-1.0,2022,,,,,,,,,,RA-606,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.44,6.8,8.1,7.5,4.0,3.0,5.0,,7.444,5.0,-1.0,2022,,,,,,,,,,RA-607,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.216,7.8,9.6,7.5,6.3,3.0,9.5,,7.222,5.0,-1.0,2022,,,,,,,,,,RA-608,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.794,8.5,7.6,7.5,6.0,6.5,5.5,,7.056,5.0,-1.0,2022,,,,,,,,,,RA-609,1
NAO_INFORMADO,Feminino,2022,Escola Pública,8.18,9.0,9.6,7.5,6.5,6.0,7.0,,8.5,10.0,0.0,2022,,,,,,,,,,RA-610,0
NAO_INFORMADO,Masculino,2021,Escola Pública,7.756,9.5,7.6,7.5,9.5,10.0,9.0,,7.556,5.0,-2.0,2022,,,,,,,,,,RA-611,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.594,9.0,9.2,7.5,7.9,9.7,6.2,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-612,1
NAO_INFORMADO,Masculino,2020,Escola Pública,8.121,9.0,9.2,7.5,9.2,9.2,9.2,,8.556,5.0,-2.0,2022,,,,,,,,,,RA-613,1
NAO_INFORMADO,Masculino,2021,Escola Pública,8.339,9.5,9.7,7.5,9.6,9.8,9.3,,8.278,5.0,-2.0,2022,,,,,,,,,,RA-614,1
NAO_INFORMADO,Feminino,2020,Escola Pública,8.086,9.5,9.7,7.5,7.3,7.8,6.7,,6.889,10.0,0.0,2022,,,,,,,,,,RA-615,0
NAO_INFORMADO,Masculino,2019,Escola Pública,7.303,7.4,7.4,7.5,8.8,9.2,8.5,,7.278,5.0,-2.0,2022,,,,,,,,,,RA-616,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.107,8.5,8.9,7.5,6.3,4.5,8.0,,6.778,5.0,-1.0,2022,,,,,,,,,,RA-617,1
NAO_INFORMADO,Masculino,2020,Escola Pública,7.18,8.9,8.3,7.5,6.7,6.8,6.5,,7.333,5.0,-2.0,2022,,,,,,,,,,RA-618,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.693,9.5,8.0,7.5,9.0,9.2,8.8,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-619,1
NAO_INFORMADO,Masculino,2021,Escola Pública,6.018,0.0,7.5,7.5,6.8,8.5,5.0,,6.833,5.0,-2.0,2022,,,,,,,,,,RA-620,1
NAO_INFORMADO,Masculino,2020,Escola Pública,7.448,9.5,7.7,7.5,7.5,6.8,8.2,,8.222,5.0,-1.0,2022,,,,,,,,,,RA-621,1
NAO_INFORMADO,Feminino,2019,Escola Pública,4.934,3.5,3.8,7.5,3.8,4.8,2.7,,6.0,5.0,-2.0,2022,,,,,,,,,,RA-622,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.524,7.5,9.0,7.5,8.3,9.3,7.2,,7.389,5.0,-2.0,2022,,,,,,,,,,RA-623,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.425,9.0,8.9,7.5,6.8,8.0,5.5,,7.722,5.0,-1.0,2022,,,,,,,,,,RA-624,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.483,8.0,9.2,7.5,7.8,8.5,7.0,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-625,1
NAO_INFORMADO,Masculino,2021,Escola Pública,5.818,7.4,7.6,7.5,1.3,2.5,0.0,,7.278,5.0,-1.0,2022,,,,,,,,,,RA-626,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.621,7.0,6.7,7.5,6.5,6.2,6.8,,7.0,5.0,-1.0,2022,,,,,,,,,,RA-627,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.577,9.5,7.6,7.5,9.2,9.3,9.0,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-628,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.11,9.0,10.0,7.5,7.0,5.0,9.0,,7.278,10.0,0.0,2022,,,,,,,,,,RA-629,0
NAO_INFORMADO,Masculino,2022,Escola Pública,8.064,9.5,9.2,7.5,7.3,6.5,8.0,,7.278,10.0,0.0,2022,,,,,,,,,,RA-630,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.928,8.5,6.8,7.5,7.0,7.3,6.7,,7.222,5.0,-2.0,2022,,,,,,,,,,RA-631,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.996,8.5,9.3,6.9,6.3,5.5,7.2,,6.722,5.0,-1.0,2022,,,,,,,,,,RA-632,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.476,7.3,8.9,7.5,7.7,6.8,8.5,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-633,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.619,9.5,9.4,7.5,6.5,8.0,5.0,,8.222,5.0,-1.0,2022,,,,,,,,,,RA-634,1
NAO_INFORMADO,Masculino,2022,Escola Pública,5.313,10.0,4.9,6.9,1.5,0.5,2.5,,6.444,5.0,-1.0,2022,,,,,,,,,,RA-635,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.189,8.5,8.0,6.9,7.3,7.3,7.3,,7.389,5.0,-1.0,2022,,,,,,,,,,RA-636,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.039,8.5,9.0,7.5,5.8,4.8,6.8,,7.0,5.0,-1.0,2022,,,,,,,,,,RA-637,1
NAO_INFORMADO,Feminino,2020,Escola Pública,7.059,8.5,9.3,7.5,3.9,2.0,5.8,,6.278,10.0,0.0,2022,,,,,,,,,,RA-638,0
NAO_INFORMADO,Feminino,2021,Escola Pública,6.613,8.5,7.4,7.5,5.5,3.2,7.8,,6.611,5.0,-1.0,2022,,,,,,,,,,RA-639,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.73,9.0,8.4,7.5,4.8,2.5,7.0,,6.778,5.0,-1.0,2022,,,,,,,,,,RA-640,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.776,9.0,9.3,7.5,6.5,4.5,8.5,,6.778,10.0,0.0,2022,,,,,,,,,,RA-641,0
NAO_INFORMADO,Feminino,2021,Escola Pública,7.75,10.0,9.7,6.9,7.3,7.0,7.7,,7.778,5.0,-1.0,2022,,,,,,,,,,RA-642,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.763,9.0,8.0,7.5,6.2,6.3,6.0,,6.722,5.0,-1.0,2022,,,,,,,,,,RA-643,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.83,9.5,8.0,7.5,8.8,9.7,8.0,,8.278,5.0,-1.0,2022,,,,,,,,,,RA-644,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.086,8.5,8.1,7.5,2.0,4.0,0.0,,6.833,5.0,-1.0,2022,,,,,,,,,,RA-645,1
NAO_INFORMADO,Masculino,2019,Escola Pública,8.181,8.5,9.8,8.1,8.4,8.8,8.0,,8.389,5.0,-2.0,2022,,,,,,,,,,RA-646,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.606,9.5,8.6,7.5,3.3,1.5,5.2,,7.278,5.0,-1.0,2022,,,,,,,,,,RA-647,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.736,9.0,7.5,6.9,5.3,5.0,5.5,,7.5,5.0,-2.0,2022,,,,,,,,,,RA-648,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.302,8.5,8.9,5.6,7.4,6.3,8.5,,7.611,5.0,-2.0,2022,,,,,,,,,,RA-649,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.004,6.9,8.7,5.6,6.9,5.5,8.3,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-650,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.866,8.5,9.3,7.5,7.8,7.7,7.8,,8.333,5.0,-1.0,2022,,,,,,,,,,RA-651,1
NAO_INFORMADO,Feminino,2022,Escola Pública,8.151,8.0,9.6,7.5,7.8,7.0,8.5,,7.5,10.0,0.0,2022,,,,,,,,,,RA-652,0
NAO_INFORMADO,Feminino,2022,Escola Pública,8.101,9.5,9.6,7.5,9.3,9.5,9.0,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-653,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.308,8.5,8.6,7.5,6.8,5.5,8.0,,7.556,5.0,-2.0,2022,,,,,,,,,,RA-654,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.785,7.5,9.2,7.5,8.3,8.3,8.2,,8.389,5.0,-2.0,2022,,,,,,,,,,RA-655,1
NAO_INFORMADO,Feminino,2020,Escola Pública,6.652,7.4,7.5,5.6,6.3,5.0,7.5,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-656,1
NAO_INFORMADO,Feminino,2021,Escola Pública,8.093,9.5,9.8,7.5,9.0,9.0,9.0,,7.5,5.0,-2.0,2022,,,,,,,,,,RA-657,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.407,10.0,9.3,7.5,5.6,4.7,6.5,,7.917,5.0,-1.0,2022,,,,,,,,,,RA-658,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.783,8.0,7.8,7.5,9.3,9.5,9.0,,8.333,5.0,-1.0,2022,,,,,,,,,,RA-659,1
NAO_INFORMADO,Feminino,2021,Escola Pública,8.363,9.5,9.0,7.5,6.9,5.8,8.0,,9.083,10.0,0.0,2022,,,,,,,,,,RA-660,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.593,9.0,8.3,7.5,7.8,8.3,7.3,,7.917,5.0,-1.0,2022,,,,,,,,,,RA-661,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.044,9.0,8.8,7.5,6.8,5.7,7.8,,6.083,5.0,-1.0,2022,,,,,,,,,,RA-662,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.376,6.9,8.7,7.5,5.8,5.0,6.5,,5.25,5.0,-1.0,2022,,,,,,,,,,RA-663,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.277,9.5,8.8,7.5,6.3,5.0,7.5,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-664,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.996,9.0,7.4,7.5,6.8,6.5,7.0,,7.25,5.0,-1.0,2022,,,,,,,,,,RA-665,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.929,9.5,9.1,7.5,7.8,8.0,7.5,,8.833,5.0,-1.0,2022,,,,,,,,,,RA-666,1
NAO_INFORMADO,Masculino,2021,Escola Pública,5.844,8.5,5.6,7.5,4.5,3.7,5.3,,5.833,5.0,-1.0,2022,,,,,,,,,,RA-667,1
NAO_INFORMADO,Masculino,2022,Escola Pública,4.365,6.9,3.3,7.5,2.8,2.8,2.8,,3.75,5.0,-1.0,2022,,,,,,,,,,RA-668,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.475,9.0,9.7,7.5,6.0,5.0,7.0,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-669,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.451,8.0,8.8,7.5,6.9,6.5,7.3,,8.167,5.0,-1.0,2022,,,,,,,,,,RA-670,1
NAO_INFORMADO,Masculino,2021,Escola Pública,7.617,8.5,8.2,8.1,8.8,8.8,8.8,,7.417,5.0,-1.0,2022,,,,,,,,,,RA-671,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.48,8.5,8.5,8.1,8.8,8.5,9.1,,6.75,5.0,-1.0,2022,,,,,,,,,,RA-672,1
NAO_INFORMADO,Feminino,2022,Escola Pública,8.65,8.5,9.2,8.1,9.2,9.4,8.9,,8.583,10.0,0.0,2022,,,,,,,,,,RA-673,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.862,9.5,8.7,8.1,8.0,8.9,7.0,,6.333,10.0,0.0,2022,,,,,,,,,,RA-674,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.576,10.0,6.6,8.1,7.4,8.8,5.9,,7.083,10.0,0.0,2022,,,,,,,,,,RA-675,0
NAO_INFORMADO,Masculino,2021,Escola Pública,7.911,8.5,8.6,8.1,9.3,9.5,9.1,,8.167,5.0,-1.0,2022,,,,,,,,,,RA-676,1
NAO_INFORMADO,Feminino,2021,Escola Pública,8.358,10.0,9.4,7.5,7.3,7.7,6.8,,8.583,10.0,0.0,2022,,,,,,,,,,RA-677,0
NAO_INFORMADO,Masculino,2022,Escola Pública,8.0,9.0,10.0,6.9,7.3,7.5,7.0,,9.5,5.0,-1.0,2022,,,,,,,,,,RA-678,1
NAO_INFORMADO,Masculino,2020,Escola Pública,7.172,9.0,8.2,7.5,6.3,6.7,5.8,,7.833,5.0,-2.0,2022,,,,,,,,,,RA-679,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.518,9.5,8.8,7.5,7.4,8.0,6.8,,7.75,5.0,-2.0,2022,,,,,,,,,,RA-680,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.204,8.5,8.5,6.9,6.5,6.5,6.5,,8.0,5.0,-2.0,2022,,,,,,,,,,RA-681,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.625,9.5,9.1,7.5,7.0,7.0,7.0,,8.083,5.0,-2.0,2022,,,,,,,,,,RA-682,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.011,7.9,5.0,7.5,4.0,8.0,0.0,,8.083,5.0,-2.0,2022,,,,,,,,,,RA-683,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.26,9.5,7.5,8.1,9.3,9.0,9.6,,7.917,10.0,0.0,2022,,,,,,,,,,RA-684,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.864,9.0,6.2,5.0,8.0,8.0,8.0,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-685,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.729,7.5,8.6,8.1,8.8,9.2,8.5,,8.083,5.0,-1.0,2022,,,,,,,,,,RA-686,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.703,8.5,9.0,8.1,8.3,9.0,7.5,,8.0,5.0,-1.0,2022,,,,,,,,,,RA-687,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.771,8.5,9.7,7.5,7.9,8.0,7.8,,7.917,5.0,-1.0,2022,,,,,,,,,,RA-688,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.433,7.4,7.9,5.6,5.8,6.0,5.5,,6.667,5.0,-1.0,2022,,,,,,,,,,RA-689,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.541,9.5,9.5,7.5,7.0,7.2,6.8,,7.417,5.0,-1.0,2022,,,,,,,,,,RA-690,1
NAO_INFORMADO,Feminino,2022,Escola Pública,8.68,10.0,9.2,8.1,9.4,9.6,9.3,,7.917,10.0,0.0,2022,,,,,,,,,,RA-691,0
NAO_INFORMADO,Feminino,2021,Escola Pública,7.569,9.5,8.9,8.1,6.9,7.0,6.8,,7.917,5.0,-1.0,2022,,,,,,,,,,RA-692,1
