fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem,ida_ieg_interaction,ipp_ips_interaction,ida_ieg_ratio,mean_indicators,ida_lag1,ieg_lag1,ips_lag1,ida_delta,ieg_delta,gnero_encoded,fase_encoded
NAO_INFORMADO,Feminino,2022,Escola Pública,7.139,9.5,7.1,7.5,6.9,7.3,6.5,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-828,1,48.99,,0.9716941275876637,7.7665999999999995,,,,,,0,79
NAO_INFORMADO,Feminino,2022,Escola Pública,8.003,9.0,8.6,7.5,7.8,8.2,7.5,,7.5,10.0,0.0,2022,,,,,,,,,,RA-829,0,67.08,,0.9068712940355773,8.08,,,,,,0,79
FASE 1,Feminino,2022,Pública,8.003,9.0,9.4,3.14,8.4,,,,9.23,10.0,,2023,,9.21875,7.5,9.2,,0.0,,,,RA-829,0,78.96000000000001,28.946875000000002,0.8935219657483247,8.064791666666666,7.8,8.6,7.5,0.6000000000000005,0.8000000000000007,0,71
2K,Feminino,2022,Privada - Programa de Apadrinhamento,8.00281439031339,9.502,9.75,9.38,8.0,,,,9.215,10.0,,2024,8.532075,8.90625,6.0,10.0,,1.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-829,0,78.0,83.540625,0.8204286739821557,9.125541666666669,8.4,9.4,3.14,-0.40000000000000036,0.34999999999999964,0,21
NAO_INFORMADO,Feminino,2022,Escola Pública,6.671,7.9,6.8,7.5,6.8,6.0,7.5,,5.958,5.0,-2.0,2022,,,,,,,,,,RA-83,1,46.239999999999995,,0.9998529627995882,6.9916,,,,,,0,79
NAO_INFORMADO,Feminino,2022,Escola Pública,7.234,10.0,8.6,7.5,6.0,5.8,6.2,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-830,1,51.599999999999994,,0.6975933031042902,7.92,,,,,,0,79
ALFA,Feminino,2022,Pública,7.234,0.0,8.9,3.14,8.3,,,,9.505,5.0,,2023,,6.25,8.3,8.3,,-1.0,,,,RA-830,1,73.87,19.625,0.9324794966857658,6.015833333333334,6.0,8.6,7.5,2.3000000000000007,0.3000000000000007,0,70
1L,Feminino,2022,Pública,7.234398335932424,9.002,7.619047619,5.63,6.75,,,,7.335,5.0,,2024,6.78,8.333333333,6.5,7.0,,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-830,1,51.428571428249995,46.91666666479,0.8858212359683155,7.444896825333334,8.3,8.9,3.14,-1.5500000000000007,-1.2809523810000005,0,9
NAO_INFORMADO,Masculino,2022,Escola Pública,7.41,9.5,9.2,7.5,7.2,7.3,7.0,,7.167,5.0,-1.0,2022,,,,,,,,,,RA-831,1,66.24,,0.7825236387349203,8.1134,,,,,,1,79
ALFA,Masculino,2022,Pública,7.41,8.0,9.4,3.77,8.3,,,,8.59,5.0,,2023,,7.8125,8.8,7.8,,-1.0,,,,RA-831,1,78.02000000000001,29.453125,0.8828847994894161,7.645416666666667,7.2,9.2,7.5,1.1000000000000005,0.20000000000000107,1,70
1K,Masculino,2022,Pública,7.4100721416504225,10.002,9.523809524,6.26,7.75,,,,8.17,5.0,,2024,7.71645,7.916666667,6.5,9.0,,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-831,1,73.809523811,49.55833333542,0.8136645652043802,8.270412698500001,8.3,9.4,3.77,-0.5500000000000007,0.12380952400000034,1,8
NAO_INFORMADO,Masculino,2022,Escola Pública,8.179,10.0,9.2,7.5,8.8,8.8,8.8,,8.833,5.0,-1.0,2022,,,,,,,,,,RA-832,1,80.96,,0.9564177806760137,8.8666,,,,,,1,79
FASE 1,Masculino,2022,Pública,8.179,10.0,9.5,7.52,8.5,,,,8.283333333,5.0,,2023,,7.708333333,9.2,7.7,,-1.0,,,,RA-832,1,80.75,57.966666664159995,0.8946426691927166,8.585277777666667,8.8,9.2,7.5,-0.3000000000000007,0.3000000000000007,1,71
2U,Masculino,2022,Pública,8.178844113710202,9.002,8.695652174,7.51,8.0,,,,7.5,10.0,,2024,8.2697,7.5,7.0,9.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-832,0,69.565217392,56.324999999999996,0.9198942121564032,8.034608695666668,8.5,9.5,7.52,-0.5,-0.8043478260000008,1,27
NAO_INFORMADO,Masculino,2022,Escola Pública,7.791,10.0,9.5,7.5,7.8,8.2,7.5,,7.583,5.0,-1.0,2022,,,,,,,,,,RA-833,1,74.1,,0.8209662140827282,8.4766,,,,,,1,79
FASE 1,Masculino,2022,Pública,7.791,10.0,9.5,3.77,7.4,,,,8.56,5.0,,2023,,8.4375,7.3,7.5,,-1.0,,,,RA-833,1,70.3,31.809375,0.7788653825913062,7.944583333333334,7.8,9.5,7.5,-0.39999999999999947,0.0,1,71
2U,Masculino,2022,Pública,7.790571508771929,9.002,9.3271221535,7.51,8.0,,,,7.946666667,10.0,,2024,7.81295,8.125,9.0,7.0,,0.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-833,0,74.616977228,61.01875,0.8576217022413589,8.318464803416667,7.4,9.5,3.77,0.5999999999999996,-0.1728778465000005,1,27
NAO_INFORMADO,Masculino,2022,Escola Pública,8.136,9.0,9.0,7.5,9.0,9.2,8.8,,9.083,5.0,-1.0,2022,,,,,,,,,,RA-834,1,81.0,,0.9998889012331964,8.7166,,,,,,1,79
FASE 1,Masculino,2022,Pública,8.136,9.0,9.9,6.27,9.2,,,,9.283333333,5.0,,2023,,9.6875,9.0,9.3,,-1.0,,,,RA-834,1,91.08,60.740624999999994,0.9291990708009291,8.890138888833334,9.0,9.0,7.5,0.1999999999999993,0.9000000000000004,1,71
2L,Masculino,2022,Pública,8.135537771280053,8.002,9.109730849,6.26,8.75,,,,8.723333333,10.0,,2024,8.662616667,7.708333333,9.0,8.5,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-834,0,79.71014492875,48.25416666458,0.9604059372427193,8.092232919166667,9.2,9.9,6.27,-0.4499999999999993,-0.7902691510000004,1,22
NAO_INFORMADO,Masculino,2022,Escola Pública,7.263,6.9,7.3,7.5,7.5,7.6,7.3,,6.667,10.0,0.0,2022,,,,,,,,,,RA-835,0,54.75,,1.0272565401999725,7.173400000000001,,,,,,1,79
ALFA,Masculino,2022,Pública,7.263,8.0,8.5,7.52,8.7,,,,7.835,10.0,,2023,,6.875,8.5,8.9,,0.0,,,,RA-835,0,73.94999999999999,51.699999999999996,1.023409010704623,7.905,7.5,7.3,7.5,1.1999999999999993,1.2000000000000002,1,70
NAO_INFORMADO,Masculino,2022,Escola Pública,7.665,8.5,8.3,7.5,9.2,9.0,9.3,,7.583,5.0,-1.0,2022,,,,,,,,,,RA-836,1,76.36,,1.108300204794603,8.2166,,,,,,1,79
ALFA,Masculino,2022,Pública,7.665,9.5,9.6,6.27,6.7,,,,8.085,5.0,,2023,,6.875,6.7,6.7,,-2.0,,,,RA-836,1,64.32,43.106249999999996,0.6978439745859807,7.838333333333334,9.2,8.3,7.5,-2.499999999999999,1.299999999999999,1,70
1J,Masculino,2022,Pública,7.664923985754986,9.502,6.439393939,7.51,2.75,,,,6.25,5.0,,2024,7.6417,7.34375,5.5,0.0,,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-836,1,17.70833333225,55.1515625,0.42699251412980993,6.6325239898333335,6.7,9.6,6.27,-3.95,-3.1606060609999993,1,7
NAO_INFORMADO,Masculino,2022,Escola Pública,8.207,8.5,9.0,7.5,8.8,9.2,8.3,,7.5,10.0,0.0,2022,,,,,,,,,,RA-837,0,79.2,,0.9776691478724587,8.26,,,,,,1,79
FASE 1,Masculino,2022,Pública,8.207,9.0,9.3,7.52,7.0,,,,7.836666667,10.0,,2023,,7.916666667,6.3,7.7,,0.0,,,,RA-837,0,65.10000000000001,59.53333333584,0.7526072465326309,8.095555555666667,8.8,9.0,7.5,-1.8000000000000007,0.3000000000000007,1,71
2G,Masculino,2022,Pública,8.207451124949126,7.502,9.7826086955,6.885,6.75,,,,7.5825,10.0,,2024,8.2712,7.03125,6.0,7.5,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-837,0,66.032608694625,48.41015625,0.689929473886735,7.588893115916666,7.0,9.3,7.52,-0.25,0.48260869549999974,1,18
NAO_INFORMADO,Masculino,2022,Escola Pública,7.461,10.0,7.4,7.5,6.3,6.6,5.9,,9.417,5.0,-1.0,2022,,,,,,,,,,RA-838,1,46.62,,0.851236319416295,8.1234,,,,,,1,79
NAO_INFORMADO,Feminino,2022,Escola Pública,5.198,0.0,5.1,7.5,5.4,5.8,5.0,,6.583,5.0,-1.0,2022,,,,,,,,,,RA-839,1,27.54,,1.0586159576553618,4.9166,,,,,,0,79
NAO_INFORMADO,Feminino,2018,Rede Decisão,6.682,7.1,8.8,5.0,5.8,5.7,6.5,5.2,6.75,5.0,-2.0,2022,,,,,,,,,,RA-84,1,51.04,,0.6590160209067151,6.69,,,,,,0,79
FASE 6,Feminino,2018,Privada - Programa de Apadrinhamento,6.682,0.0,8.8,2.52,6.0,,,,7.6725,5.0,,2023,,7.8125,6.8,5.8,5.5,-2.0,,,,RA-84,1,52.800000000000004,19.6875,0.6817407112828088,5.4675,5.8,8.8,5.0,0.20000000000000018,0.0,0,76
NAO_INFORMADO,Masculino,2022,Escola Pública,7.875,9.0,8.2,7.5,7.8,9.6,5.9,,7.5,10.0,0.0,2022,,,,,,,,,,RA-840,0,63.959999999999994,,0.9511035239604928,8.0,,,,,,1,79
ALFA,Masculino,2022,Pública,7.875,9.5,9.0,4.38,8.2,,,,8.59,5.0,,2023,,7.5,8.3,8.0,,-1.0,,,,RA-840,1,73.8,32.85,0.9110098877902455,7.861666666666667,7.8,8.2,7.5,0.39999999999999947,0.8000000000000007,1,70
1G,Masculino,2022,Pública,7.874720643467644,9.502,9.337121212,7.51,8.0,,,,7.946666667,10.0,,2024,7.7862,8.333333333,7.0,9.0,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-840,0,74.696969696,62.58333333083,0.8567033794463452,8.438186868666667,8.2,9.0,4.38,-0.1999999999999993,0.33712121199999956,1,5
NAO_INFORMADO,Masculino,2022,Escola Pública,7.3,8.5,8.5,7.5,7.2,8.6,5.8,,7.5,5.0,-2.0,2022,,,,,,,,,,RA-841,1,61.2,,0.8469591812727915,7.840000000000001,,,,,,1,79
ALFA,Masculino,2022,Pública,7.3,0.0,7.2,7.52,6.9,,,,9.84,5.0,,2023,,7.5,6.7,7.0,,-2.0,,,,RA-841,1,49.68000000000001,56.4,0.9582002499652826,6.493333333333333,7.2,8.5,7.5,-0.2999999999999998,-1.2999999999999998,1,70
2H,Masculino,2022,Pública,7.300023367521367,10.002,6.3272311215000006,7.51,3.25,,,,5.83,5.0,,2024,6.78,7.03125,4.0,2.5,,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-841,1,20.563501144875,52.8046875,0.5135716344111089,6.65841352025,6.9,7.2,7.52,-3.6500000000000004,-0.8727688784999996,1,19
NAO_INFORMADO,Feminino,2022,Escola Pública,7.952,7.5,8.3,7.5,9.1,9.1,9.1,,8.25,10.0,0.0,2022,,,,,,,,,,RA-842,0,75.53,,1.09625346343814,8.129999999999999,,,,,,0,79
ALFA,Feminino,2022,Pública,7.952,9.0,8.5,3.77,7.9,,,,8.01,5.0,,2023,,5.625,8.2,7.5,,-1.0,,,,RA-842,1,67.15,21.20625,0.9293024350076463,7.134166666666666,9.1,8.3,7.5,-1.1999999999999993,0.1999999999999993,0,70
1G,Feminino,2022,Pública,7.95176506926407,8.502,7.549407115,6.26,7.5,,,,6.996666667,5.0,,2024,7.2117,6.875,6.0,9.0,,-1.0,EM Etelvina Delfim Simões,Cursando,Cursando,RA-842,1,56.620553362500004,43.0375,0.993323920918137,7.2805122970000005,7.9,8.5,3.77,-0.40000000000000036,-0.9505928849999998,0,5
NAO_INFORMADO,Feminino,2022,Escola Pública,8.538,8.5,9.0,7.5,9.2,9.8,8.5,,8.417,10.0,0.0,2022,,,,,,,,,,RA-843,0,82.8,,1.022108654593934,8.5234,,,,,,0,79
NAO_INFORMADO,Masculino,2022,Escola Pública,6.253,0.0,5.0,8.1,5.9,6.0,5.8,,8.333,10.0,0.0,2022,,,,,,,,,,RA-844,0,29.5,,1.179764047190562,5.4666,,,,,,1,79
NAO_INFORMADO,Feminino,2022,Escola Pública,8.491,10.0,8.8,7.5,8.7,9.1,8.3,,8.417,10.0,0.0,2022,,,,,,,,,,RA-845,0,76.56,,0.9885240313600726,8.6834,,,,,,0,79
NAO_INFORMADO,Feminino,2022,Escola Pública,7.412,9.0,7.2,7.5,5.9,7.7,4.0,,7.917,10.0,0.0,2022,,,,,,,,,,RA-846,0,42.480000000000004,,0.8193306485210388,7.503400000000001,,,,,,0,79
ALFA,Feminino,2022,Pública,7.412,9.5,8.2,3.77,6.0,,,,8.67,10.0,,2023,,5.625,6.3,5.7,,0.0,,,,RA-846,0,49.199999999999996,21.20625,0.7316180953542252,6.960833333333333,5.9,7.2,7.5,0.09999999999999964,0.9999999999999991,0,70
NAO_INFORMADO,Masculino,2022,Escola Pública,6.839,7.9,8.2,4.4,7.7,7.8,7.6,,7.417,5.0,-1.0,2022,,,,,,,,,,RA-847,1,63.13999999999999,,0.9389098890379224,7.123399999999999,,,,,,1,79
ALFA,Masculino,2022,Pública,6.839,7.9,9.1,2.52,7.6,,,,5.84,5.0,,2023,,5.0,7.5,7.6,,-2.0,,,,RA-847,1,69.16,12.6,0.8350730688935283,6.326666666666665,7.7,8.2,4.4,-0.10000000000000053,0.9000000000000004,1,70
1D,Masculino,2022,Pública,6.83936507936508,9.002,4.5454545455,5.01,1.0,,,,6.245,5.0,,2024,6.5418,7.5,0.0,2.0,,-1.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-847,1,4.5454545455,37.574999999999996,0.2199516106434589,5.550409090916666,7.6,9.1,2.52,-6.6,-4.5545454544999995,1,3
NAO_INFORMADO,Masculino,2022,Escola Pública,7.488,9.5,7.0,7.5,9.0,9.8,8.1,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-848,1,63.0,,1.285530638480217,8.166599999999999,,,,,,1,79
NAO_INFORMADO,Masculino,2022,Escola Pública,7.369,8.5,8.3,7.5,9.1,9.8,8.3,,7.417,5.0,-1.0,2022,,,,,,,,,,RA-849,1,75.53,,1.09625346343814,8.1634,,,,,,1,79
NAO_INFORMADO,Masculino,2022,Escola Pública,6.243,6.7,7.3,5.0,4.3,5.0,3.5,,5.833,10.0,0.0,2022,,,,,,,,,,RA-85,0,31.389999999999997,,0.5889604163813176,5.826600000000001,,,,,,1,79
FASE 5,Masculino,2022,Pública,6.243,8.8,8.9,6.27,5.7,,,,7.8425,5.0,,2023,,5.9375,5.8,3.8,7.5,-1.0,,,,RA-85,1,50.730000000000004,37.228125,0.6403774856757668,7.241666666666667,4.3,7.3,5.0,1.4000000000000004,1.6000000000000005,1,75
5N,Masculino,2022,Pública,6.243027512820514,8.334,8.668046928999999,3.755,7.666666666666667,,,,6.993333333,5.0,,2024,7.08435,6.25,9.0,4.5,9.5,-2.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-85,1,66.45502645566667,23.46875,0.8843724955531,6.944507821444446,5.7,8.9,6.27,1.9666666666666668,-0.2319530710000013,1,60
NAO_INFORMADO,Masculino,2022,Escola Pública,7.641,10.0,7.3,7.5,8.5,8.1,8.8,,7.167,10.0,0.0,2022,,,,,,,,,,RA-850,0,62.05,,1.1642240788933023,8.093399999999999,,,,,,1,79
ALFA,Masculino,2022,Pública,7.641,0.0,7.9,6.26,7.3,,,,6.265,5.0,,2023,,6.5625,6.8,7.7,,-1.0,,,,RA-850,1,57.67,41.08125,0.9239336792811036,5.714583333333334,8.5,7.3,7.5,-1.2000000000000002,0.6000000000000005,1,70
1C,Masculino,2022,Pública,7.640722218045114,10.002,9.2727272725,6.255,7.75,,,,7.92,5.0,,2024,6.06525,7.5,6.0,9.5,,-1.0,EE Chácara Florida II,Cursando,Cursando,RA-850,1,71.863636361875,46.9125,0.8356941898627526,8.116621212083333,7.3,7.9,6.26,0.4500000000000002,1.3727272724999988,1,2
NAO_INFORMADO,Masculino,2022,Escola Pública,7.515,9.0,7.9,7.5,8.3,7.9,8.7,,6.583,10.0,0.0,2022,,,,,,,,,,RA-851,0,65.57000000000001,,1.0504999367168713,7.8566,,,,,,1,79
ALFA,Masculino,2022,Pública,7.515,8.4,7.5,2.52,6.6,,,,6.01,5.0,,2023,,5.625,6.8,6.3,,-1.0,,,,RA-851,1,49.5,14.175,0.8798826823090253,6.109166666666667,8.3,7.9,7.5,-1.700000000000001,-0.40000000000000036,1,70
1B,Masculino,2022,Pública,7.515200746031747,9.002,7.3221343875,5.63,6.0,,,,5.106666667,5.0,,2024,6.1683,5.625,5.0,7.0,,-1.0,EM Eurides José Amorim,Cursando,Cursando,RA-851,1,43.932806325,31.66875,0.8193213018515016,6.4476335090833325,6.6,7.5,2.52,-0.5999999999999996,-0.17786561249999977,1,1
NAO_INFORMADO,Feminino,2022,Escola Pública,5.666,9.0,6.8,5.0,2.1,2.5,1.8,,5.5,10.0,0.0,2022,,,,,,,,,,RA-852,0,14.28,,0.30877812086457873,5.68,,,,,,0,79
NAO_INFORMADO,Feminino,2022,Escola Pública,8.616,10.0,9.6,7.5,8.5,8.8,8.2,,8.5,10.0,0.0,2022,,,,,,,,,,RA-853,0,81.6,,0.885324445370274,8.82,,,,,,0,79
ALFA,Feminino,2022,Pública,8.616,10.0,9.5,3.77,7.4,,,,9.84,5.0,,2023,,6.25,7.2,7.5,,-1.0,,,,RA-853,1,70.3,23.5625,0.7788653825913062,7.793333333333334,8.5,9.6,7.5,-1.0999999999999996,-0.09999999999999964,0,70
1G,Feminino,2022,Pública,8.616243765480895,8.502,9.5833333335,6.26,6.25,,,,7.553333333,10.0,,2024,7.8402,8.333333333,6.5,6.0,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-853,0,59.895833334375006,52.16666666458,0.6521058672025162,7.7469999999166665,7.4,9.5,3.77,-1.1500000000000004,0.0833333335000006,0,5
NAO_INFORMADO,Feminino,2022,Escola Pública,8.098,8.0,9.0,7.5,9.3,9.5,9.0,,7.167,10.0,0.0,2022,,,,,,,,,,RA-854,0,83.7,,1.033218531274303,8.1934,,,,,,0,79
ALFA,Feminino,2022,Pública,8.098,0.0,9.5,3.77,6.0,,,,8.01,10.0,,2023,,5.625,7.5,4.5,,0.0,,,,RA-854,0,57.0,21.20625,0.6315124723713293,5.484166666666667,9.3,9.0,7.5,-3.3000000000000007,0.5,0,70
1G,Feminino,2022,Pública,8.098496318150449,9.502,10.0,6.26,7.0,,,,6.333333333,10.0,,2024,6.6415,5.833333333,7.0,7.0,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-854,0,70.0,36.51666666457999,0.6999300069993001,7.488111110999999,6.0,9.5,3.77,1.0,0.5,0,5
NAO_INFORMADO,Feminino,2022,Escola Pública,8.453,10.0,9.6,7.5,9.7,9.7,9.6,,9.0,5.0,-1.0,2022,,,,,,,,,,RA-855,1,93.11999999999999,,1.010311425893136,9.16,,,,,,0,79
FASE 1,Feminino,2022,Pública,8.453,9.5,10.0,7.52,6.8,,,,8.67,10.0,,2023,,8.4375,5.2,8.3,,0.0,,,,RA-855,0,68.0,63.449999999999996,0.6799320067993201,8.487916666666667,9.7,9.6,7.5,-2.8999999999999995,0.40000000000000036,0,71
2I,Feminino,2022,Pública,8.452910432147561,9.002,10.0,7.51,8.5,,,,7.386666667,10.0,,2024,8.62995,7.5,9.0,8.0,,0.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-855,0,85.0,56.324999999999996,0.8499150084991501,8.3164444445,6.8,10.0,7.52,1.7000000000000002,0.0,0,20
NAO_INFORMADO,Masculino,2022,Escola Pública,8.398,10.0,9.1,7.5,8.4,8.5,8.2,,8.0,10.0,0.0,2022,,,,,,,,,,RA-856,0,76.44,,0.9229754971981102,8.6,,,,,,1,79
ALFA,Masculino,2022,Pública,8.398,0.0,9.6,7.52,7.3,,,,8.255,10.0,,2023,,5.625,7.5,7.0,,0.0,,,,RA-856,0,70.08,42.3,0.7603374648474118,6.383333333333333,8.4,9.1,7.5,-1.1000000000000005,0.5,1,70
NAO_INFORMADO,Feminino,2022,Escola Pública,8.154,8.5,8.9,7.5,9.5,9.6,9.3,,9.083,5.0,-1.0,2022,,,,,,,,,,RA-857,1,84.55,,1.0672958094596112,8.6966,,,,,,0,79
ALFA,Feminino,2022,Pública,8.154,8.5,9.0,7.52,8.5,,,,9.01,5.0,,2023,,7.5,8.7,8.2,,-1.0,,,,RA-857,1,76.5,56.4,0.9443395178313522,8.338333333333333,9.5,8.9,7.5,-1.0,0.09999999999999964,0,70
NAO_INFORMADO,Masculino,2022,Escola Pública,7.523,10.0,7.1,5.6,7.7,8.4,6.9,,7.333,10.0,0.0,2022,,,,,,,,,,RA-858,0,54.67,,1.08435431629348,7.5466,,,,,,1,79
ALFA,Masculino,2022,Pública,7.523,0.0,8.1,3.77,9.3,,,,7.946666667,10.0,,2023,,8.125,9.3,9.2,,0.0,,,,RA-858,0,75.33,30.63125,1.1480064189606223,6.2069444444999995,7.7,7.1,5.6,1.6000000000000005,1.0,1,70
ALFA,Masculino,2022,Pública,7.523491593073594,9.002,6.833333333500001,2.51,8.25,,,,7.5,5.0,,2024,7.248833333,7.5,10.0,6.5,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-858,1,56.37500000137501,18.825,1.2071404184459067,6.932555555583334,9.3,8.1,3.77,-1.0500000000000007,-1.266666666499999,1,70
NAO_INFORMADO,Feminino,2022,Escola Pública,8.325,8.5,8.7,7.5,8.9,9.4,8.4,,8.25,10.0,0.0,2022,,,,,,,,,,RA-859,0,77.42999999999999,,1.0228709343753593,8.370000000000001,,,,,,0,79
ALFA,Feminino,2022,Pública,8.325,8.0,9.2,7.52,7.3,,,,10.01,10.0,,2023,,7.5,6.8,7.8,,0.0,,,,RA-859,0,67.16,56.4,0.7933920226062385,8.254999999999999,8.9,8.7,7.5,-1.6000000000000005,0.5,0,70
1G,Feminino,2022,Pública,8.325132654369785,8.002,9.337121212,7.51,8.0,,,,8.336666667,10.0,,2024,8.6042,8.958333333,8.0,8.0,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-859,0,74.696969696,67.27708333083,0.8567033794463452,8.357353535333333,7.3,9.2,7.52,0.7000000000000002,0.13712121200000027,0,5
NAO_INFORMADO,Masculino,2016,Rede Decisão,7.566,7.5,9.6,5.6,6.7,6.2,7.2,6.9,8.458,5.0,-1.0,2022,,,,,,,,,,RA-86,1,64.32,,0.6978439745859807,7.571599999999999,,,,,,1,79
FASE 7,Masculino,2016,Privada *Parcerias com Bolsa 100%,7.566,8.3,,6.89,,,,,,10.0,,2023,,,,,,0.0,,,,RA-86,0,,,,7.595000000000001,6.7,9.6,5.6,,,1,77
7E,Masculino,2021,Privada *Parcerias com Bolsa 100%,7.566015304972806,6.667,9.704333333,6.57,5.483333333333333,,,,7.5,10.0,,2024,,7.5,6.35,6.3,3.8,0.0,FIAP School - SP,Cursando,Cursando,RA-86,0,53.21209444261666,49.275000000000006,0.564981453515764,7.237444444388888,,,6.89,,,1,64
NAO_INFORMADO,Masculino,2022,Escola Pública,8.136,9.5,8.5,7.5,8.1,8.9,7.2,,7.75,10.0,0.0,2022,,,,,,,,,,RA-860,0,68.85,,0.9528290789318904,8.27,,,,,,1,79
ALFA,Masculino,2022,Pública,8.136,7.0,9.8,6.89,7.4,,,,8.34,10.0,,2023,,7.5,7.2,7.5,,0.0,,,,RA-860,0,72.52000000000001,51.675,0.7550249974492399,7.821666666666668,8.1,8.5,7.5,-0.6999999999999993,1.3000000000000007,1,70
1G,Masculino,2022,Pública,8.135541086517346,9.002,9.7916666665,7.51,8.5,,,,7.946666667,10.0,,2024,8.2372,8.75,8.0,9.0,,0.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-860,0,83.22916666524999,65.71249999999999,0.8679964599507796,8.583388888916668,7.4,9.8,6.89,1.0999999999999996,-0.008333333500001316,1,5
ALFA,Feminino,2023,Pública,,9.5,10.0,8.13,9.6,,,,8.92,10.0,,2023,,8.4375,9.8,9.4,,0.0,,,,RA-861,0,96.0,68.59687500000001,0.9599040095990401,9.097916666666668,,,,,,0,70
ALFA,Feminino,2023,Pública,,9.502,10.0,7.51,10.0,,,,9.73,5.0,,2024,9.31095,8.125,10.0,10.0,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-861,1,100.0,61.01875,0.9999000099990002,9.1445,9.6,10.0,8.13,0.40000000000000036,0.0,0,70
ALFA,Masculino,2023,Pública,,8.5,9.1,8.14,8.9,,,,8.585,5.0,,2023,,7.5,8.5,9.2,,-1.0,,,,RA-862,1,80.99,61.050000000000004,0.9779145148884739,8.454166666666667,,,,,,1,70
ALFA,Masculino,2023,Pública,,9.002,8.6136363635,7.51,7.5,,,,6.27,5.0,,2024,8.2212,7.1875,10.0,5.0,,-2.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-862,1,64.60227272624999,53.978125,0.8706113274586161,7.6805227272500005,8.9,9.1,8.14,-1.4000000000000004,-0.48636363650000014,1,70
ALFA,Masculino,2023,Pública,,0.0,7.6,3.14,6.3,,,,6.26,10.0,,2023,,5.9375,7.0,5.5,,0.0,,,,RA-863,0,47.879999999999995,18.64375,0.8288383107485857,4.872916666666666,,,,,,1,70
ALFA,Masculino,2023,Pública,,8.502,3.159090909,2.51,5.5,,,,4.333333333,5.0,,2024,5.92975,4.6875,10.0,1.0,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-863,1,17.3749999995,11.765624999999998,1.7404562585006316,4.7819873736666665,6.3,7.6,3.14,-0.7999999999999998,-4.440909091,1,70
ALFA,Feminino,2023,Pública,,0.0,7.6,8.14,6.3,,,,8.5,10.0,,2023,,7.5,7.0,5.5,,0.0,,,,RA-864,0,47.879999999999995,61.050000000000004,0.8288383107485857,6.34,,,,,,0,70
ALFA,Masculino,2023,Pública,,8.5,8.7,7.52,7.4,,,,7.915,10.0,,2023,,7.5,7.3,7.5,,0.0,,,,RA-865,0,64.38,56.4,0.8504769566716471,7.9225,,,,,,1,70
ALFA,Feminino,2023,Pública,,0.0,8.3,8.76,8.6,,,,8.415,10.0,,2023,,7.5,8.2,8.9,,0.0,,,,RA-866,0,71.38000000000001,65.7,1.0360197566558245,6.929166666666666,,,,,,0,70
ALFA,Masculino,2023,Pública,,9.0,8.6,8.76,8.9,,,,8.415,10.0,,2023,,7.5,8.7,9.0,,0.0,,,,RA-867,0,76.54,65.7,1.0347633996046972,8.529166666666667,,,,,,1,70
ALFA,Masculino,2023,Pública,,9.002,7.409090909,7.51,8.5,,,,7.5,5.0,,2024,8.6992,7.5,10.0,7.0,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-867,1,62.9772727265,56.324999999999996,1.1470844426046434,7.9035151515,8.9,8.6,8.76,-0.40000000000000036,-1.190909091,1,70
ALFA,Masculino,2023,Pública,,10.0,9.5,8.76,7.1,,,,8.67,10.0,,2023,,7.1875,7.8,6.3,,0.0,,,,RA-868,0,67.45,62.9625,0.7472897589727397,8.53625,,,,,,1,70
